stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
21038,902787,HOLCOMB BRIDGE RD@ALPHARETTA ST,0 HOLCOMB BRIDGE RD & ALPHARETTA ST,34.035876,-84.342867,,,,,,0
21042,902788,HOLCOMB BRIDGE RD@ALPHARETTA ST,0 HOLCOMB BRIDGE & ALPHARETTA,34.034755,-84.34199,,,,,,0
21044,902789,HOLCOMB BRIDGE RD@GRIMES BRIDGE RD,0 HOLCOMB BRIDGE RD & GRIMES BRIDGE RD,34.032834,-84.341197,,,,,,0
21046,902832,HOLCOMB BRIDGE RD@OLD ROSWELL RD,0 HOLCOMB BRIDGE & OLD ROSWELL,34.032943,-84.34081,,,,,,0
21048,902856,HOLCOMB BRIDGE RD@OLD ROSWELL RD,0 HOLCOMB BRIDGE & OLD ROSWELL,34.031756,-84.339365,,,,,,0
21050,902857,HOLCOMB BRIDGE RD@MARKET PL,0 HOLCOMB BRIDGE RD & MARKET PL,34.031295,-84.339352,,,,,,0
21052,902858,HOLCOMB BRIDGE RD@MARKET PL,0 HOLCOMB BRIDGE & MARKET,34.030893,-84.338273,,,,,,0
21054,902790,HOLCOMB BRIDGE RD@MARKET PL,0 HOLCOMB BRIDGE RD & MARKET PL,34.030606,-84.338436,,,,,,0
21056,902791,HOLCOMB BRIDGE RD@WARSAW RD,0 HOLCOMB BRIDGE RD & WARSAW RD,34.028137,-84.335359,,,,,,0
21058,902792,HOLCOMB BRIDGE RD @ WARSAW RD,0 HOLCOMB BRIDGE RD & WARSAW RD,34.028164,-84.33501,,,,,,0
21060,902829,HOLCOMB BRIDGE RD@RIVERWOOD LN,0 HOLCOMB BRIDGE RD & RIVERWOOD LN,34.025972,-84.332631,,,,,,0
21062,902830,HOLCOMB BRIDGE RD @ OLD HOLCOMB BRIDGE RD,0 HOLCOMB BRIDGE RD & OLD HOLCOMB BRIDGE RD,34.025936,-84.332173,,,,,,0
21064,902831,HOLCOMB BRIDGE RD@DOGWOOD RD,0 HOLCOMB BRIDGE RD & DOGWOOD RD,34.023851,-84.329599,,,,,,0
21066,902962,HOLCOMB BRIDGE RD@DOGWOOD RD,0 HOLCOMB BRIDGE RD & DOGWOOD RD,34.023663,-84.329729,,,,,,0
21070,902963,ALPHARETTA ST@MANSELL CIR,0 ALPHARETTA ST & MANSELL CIR,34.03456,-84.346412,,,,,,0
21074,902965,ALPHARETTA ST@COMMERCE PKY,0 ALPHARETTA & COMMERCE,34.03909,-84.34285,,,,,,0
21076,902923,ALPHARETTA ST@MANSELL RD,0 ALPHARETTA & MANSELL,34.041012,-84.341972,,,,,,0
21079,902924,ALPHARETTA ST@MANSELL RD,0 ALPHARETTA & MANSELL,34.042066,-84.341461,,,,,,0
21080,902925,ALPHARETTA HWY@HOUZE WAY,0 ALPHARETTA & HOUZE,34.045967,-84.340134,,,,,,0
21082,902926,ALPHARETTA HWY@MANSELL RD,0 ALPHARETTA & MANSELL,34.043225,-84.341303,,,,,,0
21084,902966,ALPHARETTA ST@1240,1240 ALPHARETTA ST & EAGLESCREST VILLAGE LN,34.032394,-84.351059,,,,,,0
21096,902967,ALPHARETTA ST@HOUZE RD,0 ALPHARETTA ST & HOUZE RD,34.038247,-84.343293,,,,,,0
21097,902968,NORTH POINT PKWY @ NORTH POINT CT,0 NORTH POINT PKY & NORTH POINT CT,34.047978,-84.288581,,,,,,0
21098,902927,HOLCOMB BRIDGE RD@OLD DOGWOOD RD,0 HOLCOMB BRIDGE RD & OLD DOGWOOD RD,34.022482,-84.326959,,,,,,0
21102,902928,HAYNES BRIDGE RD @ NORTH POINT PKWY,0 HAYNES BRIDGE & NORTH POINT,34.049061,-84.28672,,,,,,0
21104,903114,HAYNES BRIDGE RD @ NORTH POINT DR,0 HAYNES BRIDGE & NORTH POINT,34.050373,-84.286285,,,,,,0
21112,903079,HOLCOMB BRIDGE RD@GRIMES BRIDGE RD,0 HOLCOMB BRIDGE RD & GRIMES BRIDGE RD,34.033917,-84.34207,,,,,,0
21120,903080,ALPHARETTA HWY@HOUZE WAY,0 ALPHARETTA & HOUZE,34.045088,-84.340153,,,,,,0
21122,903116,MANSELL RD@KINGSWOOD PL,0 MANSELL RD & KINGSWOOD PL,34.039993,-84.321853,,,,,,0
21124,903117,MANSELL RD@980,,34.042966,-84.332759,,,,,,0
21126,903118,MANSELL RD@WARSAW RD,0 MANSELL RD & WARSAW RD,34.042668,-84.33128,,,,,,0
21128,903119,MANSELL RD@DAVIS DR,0 MANSELL RD & DAVIS DR,34.040315,-84.315295,,,,,,0
21950,903120,MANSELL PARK & RIDE - ON RAMP,2158 MANSELL RD,34.038139,-84.313456,,,,,,0
21951,903177,MANSELL PARK & RIDE - IN LOT,2158 MANSELL RD,34.038643,-84.313173,,,,,,0
21954,903078,ALPHARETTA ST@10730,10730 ALPHARETTA HWY,34.041281,-84.342017,,,,,,0
21960,903113,MANSELL RD@950,,34.042865,-84.336136,,,,,,0
21962,902633,MANSELL RD@OLD ROSWELL RD,0 MANSELL RD & OLD ROSWELL RD,34.042445,-84.325824,,,,,,0
21964,902634,MANSELL RD@KINGSWOOD PL,0 MANSELL RD & KINGSWOOD PL,34.040244,-84.32182,,,,,,0
21966,902635,MANSELL RD@COLONIAL CTR PKWY,0 MANSELL RD & COLONIAL CENTER PKY,34.042633,-84.327472,,,,,,0
22016,902636,NORTH POINT PKWY @ MANSELL RD,0 NORTH POINT & MANSELL,34.038311,-84.305962,,,,,,0
22018,902682,NORTH POINT PKWY @ 7731,,34.039226,-84.306024,,,,,,0
22020,902731,NORTH POINT PKWY @ 7601,7601 NORTH POINT PKY,34.040913,-84.304853,,,,,,0
22022,902732,NORTH POINT PKWY @ 7301,7301 NORTH POINT PKY,34.042389,-84.303216,,,,,,0
22024,902733,NORTH POINT PKWY @ 7391,7391 NORTH POINT PKY & CENTER BRIDGE RD,34.043462,-84.301066,,,,,,0
22028,902735,NORTH POINT PKWY @ 6440,6440 NORTH POINT PKY,34.045,-84.294158,,,,,,0
22030,902841,NORTH POINT PWKY @ 6499,6499 NORTH POINT PKY,34.046082,-84.292433,,,,,,0
22032,902842,NORTH POINT PKWY @ 6400,,34.045876,-84.292137,,,,,,0
22042,902801,NORTH POINT PKWY @ ENCORE PKWY,0 NORTH POINT PKY & CENTER BRIDGE RD,34.044106,-84.299527,,,,,,0
22044,902802,NORTH POINT PKWY @ ENCORE PKWY,0 NORTH POINT PKY & ENCORE PKWY,34.043757,-84.299767,,,,,,0
22058,902871,NORTH POINT PKWY @ 6800,6800 NORTH POINT PKY,34.044124,-84.298108,,,,,,0
22060,902872,NORTH POINT PKWY @ MANSELL RD,0 NORTH POINT & MANSELL,34.0383,-84.30651,,,,,,0
22066,902803,NORTH POINT PKWY @ 7500,7500 NORTH POINT PKY & NORTH POINT CT,34.040627,-84.304689,,,,,,0
22068,902804,NORTH POINT PKWY @ 7300,7300 NORTH POINT PKY,34.042863,-84.302059,,,,,,0
26002,902929,ROSWELL RD@HOPE RD,0 ROSWELL & HOPE,33.989597,-84.351974,,,,,,0
26004,902930,ROSWELL RD@HUNTCLIFF,0 ROSWELL & HUNTCLIFF,33.992786,-84.351707,,,,,,0
26006,902931,ROSWELL RD @ 8740,,33.994862,-84.351372,,,,,,0
26007,902932,ROSWELL RD@RIVER PKY,0 ROSWELL RD & N RIVER PKY,34.001514,-84.35046,,,,,,0
26010,902983,ROSWELL RD@ROBERTS DR,0 ROSWELL RD & ROBERTS DR,34.002901,-84.350504,,,,,,0
26011,902984,ROSWELL RD@DUNWOODY PL,0 ROSWELL & DUNWOODY,33.999743,-84.350622,,,,,,0
26018,902985,ROSWELL RD@8775,,33.998459,-84.350533,,,,,,0
26020,902933,ROSWELL RD@9040,,34.000168,-84.350372,,,,,,0
26022,903050,ROSWELL RD@RIVER PKWY,0 ROSWELL & RIVER,34.001392,-84.350327,,,,,,0
26025,903051,ROSWELL RD@ROBERTS DR,0 ROSWELL RD & ROBERTS DR,34.002964,-84.350417,,,,,,0
26026,903129,ATLANTA ST@RIVERSIDE RD,0 ROSWELL RD & RIVERSIDE RD,34.005827,-84.35068,,,,,,0
26029,903130,ATLANTA ST@CHATTAHOOCHEE CIR,0 S ATLANTA ST & CHATTAHOOCHEE CIR,34.007536,-84.353101,,,,,,0
26030,903131,ATLANTA ST@WARM SPRINGS CIR,0 S ATLANTA ST & WARM SPRINGS CIR,34.00877,-84.35729,,,,,,0
26032,903132,ATLANTA ST@JONES DR,0 S ATLANTA ST & JONES DR,34.008653,-84.359842,,,,,,0
26034,903052,ATLANTA ST@KING ST,0 ATLANTA ST & KING ST,34.012419,-84.362778,,,,,,0
26036,903053,ATLANTA ST@MILL ST,0 ATLANTA & MILL,34.014088,-84.362854,,,,,,0
26040,903081,ATLANTA ST@MAPLE ST,0 ATLANTA & MAPLE,34.016396,-84.362694,,,,,,0
26044,903082,ATLANTA ST@WARM SPRINGS CIR,0 S ATLANTA ST & WARM SPRINGS CIR,34.008698,-84.357443,,,,,,0
26045,903133,ATLANTA ST@CHATTAHOOCHEE CIR,0 ATLANTA & CHATTAHOOCHEE,34.007196,-84.352782,,,,,,0
26046,903134,ATLANTA ST@JONES DR,0 S ATLANTA ST & JONES DR,34.008608,-84.360006,,,,,,0
26047,903135,ATLANTA ST@AZALEA DR,0 S ATLANTA ST & AZALEA DR,34.005935,-84.350832,,,,,,0
26048,903136,ATLANTA ST@426,408 S ATLANTA ST,34.009771,-84.361282,,,,,,0
26050,903141,ATLANTA ST@CHATTAHOOCHEE ST,0 ATLANTA ST & CHATTAHOOCHEE ST,34.01181,-84.3628,,,,,,0
26052,903142,DUNWOODY PL @ 8601,,33.990562,-84.343491,,,,,,0
26056,902651,DUNWOODY PL @ 8725,,33.995672,-84.349422,,,,,,0
26072,902645,DUNWOODY PL @ N RIVER DR,0 DUNWOODY PL & NORTH RIVER DR,33.993336,-84.347317,,,,,,0
26080,902692,ROSWELL RD@HUNTINGTON PLACE DR,0 ROSWELL RD & HUNTINGTON PL DR,33.992441,-84.351526,,,,,,0
26084,902694,ATLANTA ST @ SLOAN ST,0 ATLANTA ST & SLOAN ST,34.015363,-84.362834,,,,,,0
26086,902695,DUNWOODY PL @ ROSWELL RD,0 DUNWOODY PL & ROSWELL RD,33.995815,-84.34964,,,,,,0
27002,902744,DUNWOODY PL @ ROBERTS DR,0 DUNWOODY & ROBERTS,33.989414,-84.341888,,,,,,0
27004,902745,DUNWOODY PL @ ROBERTS DR,0 DUNWOODY PL & ROBERTS DR,33.990268,-84.343129,,,,,,0
27005,906297,DUNWOODY PL @ HIGHTOWER TRL,0 DUNWOODY PL & HIGHTOWER TRL,33.986143,-84.341525,,,,,,0
27008,906298,DUNWOODY PL @ 8700,,33.991574,-84.345026,,,,,,0
27010,906282,DUNWOODY PL @ 8800,,33.991476,-84.34507,,,,,,0
27012,906283,DUNWOODY PL @ CEDAR RUN,0 DUNWOODY & CEDAR,33.992817,-84.346627,,,,,,0
27014,906284,DUNWOODY PL @ HOPE RD,0 DUNWOODY PL & HOPE RD,33.993077,-84.347099,,,,,,0
31002,906299,JETT FERRY RD@DUNWOODY CLUB DR,0 JETT FERRY RD & DUNWOODY CLUB DR,33.960004,-84.302486,,,,,,0
32002,906300,ROSWELL RD NE@TROWBRIDGE RD,,33.959381,-84.365227,,,,,,0
32004,906301,ROSWELL RD@7546,,33.963367,-84.364922,,,,,,0
32006,906302,ROSWELL RD@7741,,33.965836,-84.363037,,,,,,0
32012,906286,ROSWELL RD @ HAMPTON DE,ROSWELL RD & HAMPTON DR,33.973406,-84.357112,,,,,,0
32014,906287,ROSWELL RD@BRANTLEY RD,0 ROSWELL & BRANTLEY,33.974342,-84.355011,,,,,,0
32016,906288,ROSWELL RD@PITTS RD,0 ROSWELL RD & ISON RD,33.974982,-84.353657,,,,,,0
32017,906357,ROSWELL RD @ NORTHRIDGE CROSSING DR,0 ROSWELL & NORTHRIDGE CROSSING,33.977017,-84.351561,,,,,,0
32020,906358,ROSWELL RD@8215,,33.978828,-84.350815,,,,,,0
32022,906359,ROSWELL RD@NORTHRIDGE RD,0 ROSWELL & NORTHRIDGE,33.981735,-84.350197,,,,,,0
32025,906321,ROSWELL RD@NORTHRIDGE PKY,0 ROSWELL & NORTHRIDGE,33.985492,-84.350498,,,,,,0
32026,906352,ROSWELL RD@HIGHTOWER TRL,0 ROSWELL RD & HIGHTOWER TRL,33.988584,-84.351328,,,,,,0
32028,906353,ROSWELL RD @ TROWBRIDGE RD,0 ROSWELL RD NE & TROWBRIDGE RD,33.959077,-84.365335,,,,,,0
32032,906354,ROSWELL RD@7730,,33.965988,-84.363388,,,,,,0
32034,906355,ROSWELL RD@MORGAN FALLS RD,0 ROSWELL & MORGAN FALLS,33.968826,-84.361366,,,,,,0
32036,906322,ROSWELL RD@7840,,33.970417,-84.359618,,,,,,0
32038,906323,ROSWELL RD@7878,,33.971504,-84.358749,,,,,,0
32040,906324,ROSWELL RD@GROGANS FERRY RD,0 ROSWELL & GROGANS FERRY,33.973217,-84.357605,,,,,,0
32042,906325,ROSWELL RD@BRANTLEY RD,0 ROSWELL & BRANTLEY,33.974358,-84.355637,,,,,,0
32044,906356,ROSWELL RD@ISON RD,0 ROSWELL RD & ISON RD,33.97491,-84.35406,,,,,,0
32045,903061,ROSWELL RD@NORTHRIDGE CROSSING DR,0 ROSWELL & NORTHRIDGE CROSSING,33.976992,-84.351929,,,,,,0
32046,903065,ROSWELL RD@8215,,33.97891,-84.351072,,,,,,0
32050,903067,ROSWELL RD@NORTHRIDGE PKY,0 ROSWELL & NORTHRIDGE,33.984066,-84.350677,,,,,,0
32051,903068,ROSWELL RD@8450,,33.985727,-84.350793,,,,,,0
32053,903145,ROSWELL RD@HIGHTOWER TRL,0 ROSWELL & HIGHTOWER,33.987788,-84.351409,,,,,,0
32070,903149,ROSWELL RD@MORGAN FALLS RD,0 ROSWELL & MORGAN FALLS,33.96814,-84.36117,,,,,,0
32072,903150,ROSWELL RD@7840,,33.970314,-84.359644,,,,,,0
32080,902656,ROSWELL RD@7525,,33.960849,-84.365506,,,,,,0
32082,902713,ROSWELL RD @ NORTHRIDGE RD,0 ROSWELL & NORTHRIDGE,33.981056,-84.350434,,,,,,0
33016,902658,DUNWOODY PL @ NORTHRIDGE PKY,0 DUNWOODY PL & NORTHRIDGE PKY,33.984747,-84.341274,,,,,,0
33017,902659,DUNWOODY PL @ HIGHTOWER TRL,0 DUNWOODY PL & HIGHTOWER TRL,33.986179,-84.341481,,,,,,0
33018,902660,DUNWOODY PL @ NORTHRIDGE RD,0 DUNWOODY PL & NORTHRIDGE RD,33.982438,-84.342942,,,,,,0
35010,902782,ROSWELL RD@7865,,33.97147,-84.358452,,,,,,0
35016,902783,ROSWELL RD NE @ ALDERWOOD PL,,33.939001,-84.376462,,,,,,0
35018,902849,ROSWELL RD NE@6851,,33.942314,-84.372871,,,,,,0
35020,902850,ROSWELL RD@7640,,33.962807,-84.365623,,,,,,0
35022,902851,ROSWELL RD NE@SPALDING DR NE,0 ROSWELL & SPALDING,33.945827,-84.370956,,,,,,0
35024,902784,ROSWELL RD NE@7070,,33.948154,-84.370522,,,,,,0
35027,902785,ROSWELL RD NE@7140,,33.949751,-84.369406,,,,,,0
35031,902786,ROSWELL RD NE@7155,,33.950971,-84.368442,,,,,,0
35033,902812,ROSWELL RD NE@7155,,33.950723,-84.36817,,,,,,0
35034,902852,ROSWELL RD NE @ DALRYMPLE RD NE,,33.955399,-84.364582,,,,,,0
35038,902853,ROSWELL RD NE @ DALRYMPLE RD NE,0 ROSWELL RD NE & DALRYMPLE RD NE,33.956008,-84.364386,,,,,,0
35040,902854,ROSWELL RD NE@7447,,33.956905,-84.364632,,,,,,0
35046,902814,ROSWELL RD NE@6940,6940 ROSWELL RD NE & THE LODGE AT SANDY SPGS,33.944667,-84.371747,,,,,,0
35047,902815,ROSWELL RD NE@6900,,33.943185,-84.372831,,,,,,0
35048,902958,ROSWELL RD NE@SPALDING DR NE,0 ROSWELL & SPALDING,33.946217,-84.371246,,,,,,0
35060,902995,ROSWELL RD NE @ 6500,,33.933925,-84.38,,,,,,0
35066,902961,ROSWELL RD NE @ ABERNATHY RD,0 ROSWELL RD NE & ABERNATHY RD NW,33.936055,-84.379108,,,,,,0
35129,903107,ROSWELL RD NE@7256,,33.953271,-84.366776,,,,,,0
35132,903109,ROSWELL RD NE@7256,,33.95277,-84.366646,,,,,,0
35134,903194,ROSWELL RD NE@7070,,33.948387,-84.371056,,,,,,0
35135,903195,ROSWELL RD NE@7100,,33.949764,-84.369957,,,,,,0
35144,903111,ROSWELL RD NE @ ALDERWOOD PL,,33.938651,-84.377007,,,,,,0
35146,903112,ROSWELL RD NE @ ABERNATHY RD NW,,33.936011,-84.378901,,,,,,0
35900,902725,NORTH SPRINGS STATION,7020 PEACHTREE DUNWOODY  RD  NE,33.945416,-84.357235,,,,,,0
36002,902726,ASHFORD DUNWOODY RD@ASHFORD PKY,0 ASHFORD DUNWOODY RD NE & ASHFORD PKY,33.933964,-84.33758,,,,,,0
36003,902727,ASHFORD DUNWOODY RD@ASHFORD CENTER,0 ASHFORD DUNWOODY RD NE & ASHFORD CENTER PKY,33.938814,-84.337963,,,,,,0
36004,902728,ASHFORD DUNWOODY RD@VALLEY VIEW RD,0 ASHFORD DUNWOODY RD NE & VALLEY VIEW RD,33.936201,-84.337755,,,,,,0
36005,902668,ASHFORD DUNWOODY RD @ ASHFORD CENTER PKY,0 ASHFORD DUNWOODY RD NE & ASHFORD CENTER PKY,33.938949,-84.338213,,,,,,0
36006,902669,ASHFORD DUNWOODY RD@ASHFORD CTR N,0 ASHFORD DUNWOODY RD NE & ASHFORD CTR N,33.941293,-84.338235,,,,,,0
36038,902864,CHAMBLEE DUNWOODY RD @ MT VERNON RD,0 CHAMBLEE DUNWOODY RD & MT VERNON RD,33.94609,-84.334411,,,,,,0
36040,902865,CHAMBLEE DUNWOODY RD @ NANDINA LN,0 CHAMBLEE DUNWOODY RD & NANDINA LN,33.947692,-84.335512,,,,,,0
36050,902866,CHAMBLEE DUNWOODY RD @ DUNWOODY VILLAGE PKWY,0 CHAMBLEE DUNWOODY RD & DUNWOODY VILLAGE PKY,33.949857,-84.33646,,,,,,0
36088,903004,ASHFORD DUNWOODY RD @ ASHFORD CTR N,0 ASHFORD DUNWOODY RD NE & ASHFORD CTR N,33.941633,-84.338323,,,,,,0
36090,903005,ASHFORD DUNWOODY RD@ASHFORD GABLES,0 ASHFORD DUNWOODY RD NE & ASHFORD GABLES DR,33.936667,-84.338028,,,,,,0
36092,903006,ASHFORD DUNWOODY RD@ASHWOOD PKWY,0 ASHFORD DUNWOODY RD NE & ASHWOOD PKY,33.933678,-84.337809,,,,,,0
36096,902973,ASHFORD DUNWOODY RD@MEADOW LANE RD,0 ASHFORD DUNWOODY RD NE & MEADOW LN,33.931611,-84.33758,,,,,,0
36098,902974,ASHFORD DUNWOODY RD@MT VERNON RD,0 ASHFORD DUNWOODY RD NE & MT VERNON RD,33.94277,-84.337898,,,,,,0
36112,902970,DUNWOODY VILLAGE PKY @ MT VERNON RD,0 DUNWOODY VILLAGE & MT VERNON,33.947607,-84.331618,,,,,,0
36114,902971,DUNWOODY VILLAGE PKY @ 1424,1424 DUNWOODY VILLAGE & CHAMBLEE DUNWOODY,33.949367,-84.33265,,,,,,0
37002,903121,N PEACHTREE RD @ KINGS POINT DR,0 PEACHTREE & KINGS POINT,33.930561,-84.294632,,,,,,0
37003,903122,MT VERNON RD@TILLY MILL RD,0 MT VERNON RD & TILLY MILL RD,33.955369,-84.305518,,,,,,0
37004,903123,N PEACHTREE RD@KINGS POINT DR,0 N PEACHTREE RD & KINGS POINT DR,33.930972,-84.294791,,,,,,0
37005,903124,MT VERNON RD@MEADOW LAKE DR,0 MT VERNON & MEADOW LAKE,33.95243,-84.31196,,,,,,0
37006,903204,N PEACHTREE RD@BROOK RUN AVE,0 PEACHTREE & BROOK RUN,33.934723,-84.294998,,,,,,0
37007,903205,MT VERNON RD@MEADOW LAKE DR,0 MT VERNON & MEADOW LAKE,33.95264,-84.31175,,,,,,0
37008,903206,TILLY MILL RD @ N PEACHTREE RD,0 TILLY MILL & PEACHTREE,33.938637,-84.297134,,,,,,0
37009,903207,MT VERNON RD@MANHASSET DR,0 MT VERNON RD & MANHASSET DR,33.950466,-84.319437,,,,,,0
37010,903125,TILLY MILL RD@CHERRING DR,0 TILLY MILL RD & CHERRING DR,33.938991,-84.297033,,,,,,0
37011,903126,MT VERNON RD@VERMACK RD,0 MT VERNON & VERMACK,33.95026,-84.31968,,,,,,0
37012,903127,TILLY MILL RD@DARTFORD DR,0 TILLY MILL & DARTFORD,33.944782,-84.301552,,,,,,0
37013,903128,MT VERNON RD@VERNON RIDGE DR,0 MT VERNON & VERNON RIDGE,33.94779,-84.32686,,,,,,0
37014,903208,TILLY MILL RD @ TILLINGHAM CT,0 TILLY MILL & TILLINGHAM,33.942707,-84.299725,,,,,,0
37016,902683,TILLY MILL RD@STEPHENS WALK,0 TILLY MILL RD & STEPHENS WALK,33.946366,-84.302981,,,,,,0
37017,902684,MT VERNON RD@DUNWOODY VILLAGE PKWY,0 MT VERNON RD & DUNWOODY VILLAGE PKY,33.946958,-84.33149,,,,,,0
37018,902685,TILLY MILL RD@DARTFORD DR,0 TILLY MILL & DARTFORD,33.944939,-84.302193,,,,,,0
37019,902686,MT VERNON RD@STRATHAM DR,0 MT VERNON & STRATHAM,33.95162,-84.3147,,,,,,0
37020,902736,TILLY MILL RD@DARTFORD DR,0 TILLY MILL & DARTFORD,33.946084,-84.303016,,,,,,0
37021,902737,MT VERNON RD@STRATHAM DR,0 MT VERNON RD & STRATHAM DR,33.951781,-84.31463,,,,,,0
37022,902738,TILLY MILL RD@SANDELL DR,0 TILLY MILL & SANDELL,33.952557,-84.305428,,,,,,0
37023,902739,TILLY MILL RD@LAKESPRINGS WAY,0 TILLY MILL & LAKESPRINGS,33.948708,-84.304795,,,,,,0
37024,902687,TILLY MILL RD@SANDELL DR,0 TILLY MILL & SANDELL,33.952854,-84.305862,,,,,,0
37026,902688,MT VERNON RD@CEDAR CHASE,0 MT VERNON RD & CEDAR CHAS,33.956406,-84.30397,,,,,,0
37028,902689,JETT FERRY RD@MT VERNON RD,0 JETT FERRY RD & MT VERNON RD,33.958035,-84.302509,,,,,,0
37030,902690,MT VERNON RD @ JETT FERRY RD,0 MT VERNON RD & JETT FERRY RD,33.957865,-84.301975,,,,,,0
37032,902740,TILLY MILL RD@HOLLAND CT,0 TILLY MILL & HOLLAND,33.949333,-84.30481,,,,,,0
37034,902741,PEELER RD@GLENBONNIE DR,0 PEELER RD & GLENBONNIE DR,33.936992,-84.286464,,,,,,0
37036,902742,PEELER RD@EDISON RD,0 PEELER RD & EIDSON RD,33.937242,-84.285592,,,,,,0
37038,902743,PEELER RD@HAPPY HOLLOW RD,0 PEELER RD & HAPPY HOLLOW RD,33.939219,-84.282889,,,,,,0
37040,902873,PEELER RD@WINDWOOD DR,0 PEELER RD & WINDWOOD DR,33.939845,-84.280153,,,,,,0
37042,902874,PEELER RD@LAKESIDE DR,0 PEELER & LAKESIDE,33.939846,-84.278465,,,,,,0
37044,902875,PEELER RD@FOUR OAKS CT,0 PEELER RD & FOUR OAKS CT,33.940362,-84.275369,,,,,,0
37046,902876,PEELER RD@TWIN LAKES TRL,0 PEELER & TWIN LAKES,33.94036,-84.27384,,,,,,0
37048,902805,WINTERS CHAPEL RD @ PEELER RD,0 WINTERS CHAPEL RD NW & PEELER RD,33.941174,-84.270802,,,,,,0
37050,902806,WINTERS CHAPEL RD@4920,4920 WINTERS CHAPEL RD NW,33.939106,-84.269213,,,,,,0
37052,902807,WINTERS CHAPEL RD @ WOMACK DR,0 WINTERS CHAPEL RD NW & WOMACK DR NW,33.935409,-84.26684,,,,,,0
37054,902833,WINTERS CHAPEL RD@4739,4739 WINTERS CHAPEL RD NW,33.933932,-84.266111,,,,,,0
37060,902877,PEELER RD@VILLAGE MILL RD,0 PEELER RD & VILLAGE MILL RD,33.931727,-84.309544,,,,,,0
37062,902878,PEELER RD@ADAMS RD,0 PEELER & ADAMS,33.934982,-84.306114,,,,,,0
37064,902879,PEELER RD@EQUESTRIAN WAY,0 PEELER RD & EQUESTRIAN WAY,33.934769,-84.306602,,,,,,0
37068,902880,PEELER RD@CHERRING DR,0 PEELER & CHERRING,33.936012,-84.298553,,,,,,0
37072,902835,TILLY MILL RD @ N PEACHTREE RD,0 TILLY MILL & PEACHTREE,33.937144,-84.294379,,,,,,0
37074,902836,TILLY MILL RD @ WOMACK RD,0 TILLY MILL RD & WOMACK RD,33.943484,-84.299985,,,,,,0
37076,902837,TILLY MILL RD@MT VERNON RD,0 TILLY MILL & MT VERNON,33.954907,-84.3054,,,,,,0
37078,902934,DUNWOODY CLUB DR@SAFFRON DR,0 DUNWOODY CLUB & SAFFRON,33.959162,-84.300133,,,,,,0
37080,902935,TILLY MILL RD@HOLLAND CT,0 TILLY MILL & HOLLAND,33.949399,-84.305084,,,,,,0
37082,902936,TILLY MILL RD @ N PEACHTREE RD,0 TILLY MILL & PEACHTREE,33.936698,-84.294397,,,,,,0
37084,903016,N PEACHTREE RD@BARCLAY DR,0 PEACHTREE & BARCLAY,33.933403,-84.295131,,,,,,0
37086,903017,N PEACHTREE RD @ PEACHFORD RD,0 PEACHTREE & PEACHFORD,33.929211,-84.29563,,,,,,0
37088,903018,N PEACHTREE RD@BROOKHURST DR,0 PEACHTREE & BROOKHURST,33.926697,-84.295604,,,,,,0
37092,902937,PEELER RD@CHERRING DR,0 PEELER RD & CHERRING DR,33.935796,-84.298756,,,,,,0
37100,903020,PEELER RD@OLDE VILLAGE LN,0 PEELER RD & OLDE VILLAGE LN,33.934277,-84.307964,,,,,,0
37102,903021,PEELER RD@INDEPENDENCE SQ,0 PEELER RD & INDEPENDENCE SQ,33.930071,-84.311822,,,,,,0
37108,903024,PEELER RD@CHERRING LN,0 PEELER & CHERRING,33.936014,-84.295613,,,,,,0
37110,903144,PEELER RD@CHERRING LN,0 PEELER RD & CHERRING LN,33.93584,-84.29589,,,,,,0
38002,903137,RIVEREDGE PKY NW @ 1600,,33.90785,-84.438083,,,,,,0
38008,903140,NORTHSIDE DR@INTERSTATE NORTH PKY,0 NORTHSIDE & INTERSTATE NORTH,33.908414,-84.43304,,,,,,0
38012,903182,INTERSTATE NORTH PKY @ 5665,5665 INTERSTATE NORTH PKY NW & LAKEMOORE DR NE,33.909359,-84.431746,,,,,,0
39002,903221,HAMMOND DR@KAYRON DR,0 HAMMOND & KAYRON,33.91894,-84.37139,,,,,,0
39004,903222,HAMMOND DR@KAYRON DR,0 HAMMOND DR NE & KAYRON DR NE,33.919091,-84.371623,,,,,,0
39018,903184,JOHNSON FERRY RD NE@GLENRIDGE DR NE,0 JOHNSON FERRY RD NE & GLENRIDGE DR NE,33.92218,-84.367583,,,,,,0
39024,902746,JOHNSON FERRY RD NE @ GLENRIDGE DR NE,0 JOHNSON FERRY RD NE & GLENRIDGE DR NE,33.922431,-84.367997,,,,,,0
39040,902747,ROSWELL RD NE@GLENRIDGE DR NE,0 ROSWELL RD NE & GLENRIDGE DR NE,33.901628,-84.37916,,,,,,0
39042,902696,ROSWELL RD NE @ GLENRIDGE DR NE,0 ROSWELL RD NE & GLENRIDGE DR NE,33.902783,-84.378606,,,,,,0
39044,902697,ROSWELL RD NE @ 5491,0 ROSWELL RD NE & LAKE PLACID DR NE,33.905396,-84.378695,,,,,,0
39046,902698,ROSWELL RD NE @ 5531,,33.907231,-84.378718,,,,,,0
